535	24.820198
536	24.843273
537	24.889055
538	24.92196
539	24.940629
540	24.958263
541	24.993616
542	25.02037
543	25.051993
544	25.082403
545	25.103115
546	25.109276
547	25.14053
548	25.178703
549	25.201256
550	25.225615
551	25.243271
552	25.257269
553	25.277717
554	25.304165
555	25.342036
556	25.356921
557	25.378868
558	25.414224
559	25.441784
560	25.454384
561	25.467715
562	25.463186
563	25.488256
564	25.519254
565	25.547621
566	25.575596
567	25.602973
568	25.611782
569	25.631345
570	25.646725
571	25.669072
572	25.679514
573	25.704316
574	25.715943
575	25.72871
576	25.734527
577	25.762068
578	25.780786
579	25.788303
580	25.820274
581	25.833083
582	25.856715
583	25.866576
584	25.878692
585	25.897025
586	25.903374
587	25.914902
588	25.933463
589	25.959063
590	25.99318
591	25.99472
592	25.993794
593	26.002361
594	26.019176
595	26.042038
596	26.064911
597	26.08151
598	26.102151
599	26.11948
600	26.135236
601	26.15754
602	26.187318
603	26.214213
604	26.219109
605	26.236221
606	26.234702
607	26.240295
608	26.260179
609	26.265439
610	26.279107
611	26.296083
612	26.317545
613	26.315242
614	26.334233
615	26.347796
616	26.342053
617	26.366517
618	26.387936
619	26.410686
620	26.429258
621	26.443624
622	26.45609
623	26.464196
624	26.480638
625	26.498981
626	26.512203
627	26.530698
628	26.528417
629	26.551886
630	26.566378
631	26.566697
632	26.584945
633	26.598807
634	26.613119
635	26.636753
636	26.655774
637	26.691146
638	26.694261
639	26.720065
640	26.719482
641	26.748964
642	26.762867
643	26.765577
644	26.780688
645	26.809032
646	26.825955
647	26.823982
648	26.848447
649	26.866184
650	26.887765
651	26.908137
652	26.913435
653	26.930558
654	26.966572
655	26.965304
656	26.965979
657	26.963103
658	26.981026
659	27.011157
660	27.029151
661	27.036633
662	27.070057
663	27.084398
664	27.105472
665	27.126487
666	27.151839
667	27.158696
668	27.183761
669	27.194254
670	27.226295
671	27.243336
672	27.286286
673	27.276925
674	27.288642
675	27.30306
676	27.304147
677	27.323606
678	27.338369
679	27.344184
680	27.380624
681	27.402694
682	27.410532
683	27.420542
684	27.446512
685	27.45043
686	27.473741
687	27.495316
688	27.511911
689	27.530858
690	27.531428
691	27.555376
692	27.586459
693	27.591703
694	27.617087
695	27.633605
696	27.659564
697	27.678418
698	27.709912
699	27.710073
700	27.716349
701	27.742247
702	27.765441
703	27.775856
704	27.783625
705	27.813518
706	27.848513
707	27.868382
708	27.88452
709	27.905542
710	27.921408
711	27.940746
712	27.965807
713	27.984444
714	27.996212
715	27.999701
716	28.020609
717	28.052947
718	28.073156
719	28.076701
720	28.093599
721	28.113801
722	28.128864
723	28.144144
724	28.160788
725	28.171412
726	28.197647
727	28.211795
728	28.227765
729	28.270829
730	28.285145
731	28.300747
732	28.310125
733	28.33918
734	28.361283
735	28.383869
736	28.384627
737	28.394291
738	28.414856
739	28.447398
740	28.454119
741	28.483986
742	28.512481
743	28.537686
744	28.560426
745	28.592785
746	28.609276
747	28.613674
748	28.623213
749	28.655243
750	28.663531
751	28.684161
752	28.715518
753	28.732997
754	28.754319
755	28.76962
756	28.797711
757	28.8209
758	28.835388
759	28.851458
760	28.877712
761	28.8921
762	28.917373
763	28.931167
764	28.956524
765	28.984984
766	28.993819
767	29.023611
768	29.037172
769	29.049185
770	29.062077
771	29.086584
772	29.107789
773	29.112781
774	29.145404
775	29.190194
776	29.197536
777	29.204115
778	29.23176
779	29.276198
780	29.307754
781	29.326837
782	29.352836
783	29.37324
784	29.36828
785	29.377343
786	29.414843
787	29.437253
788	29.441709
789	29.459053
790	29.489551
791	29.521916
792	29.541198
793	29.54846
794	29.576358
795	29.608947
796	29.637975
797	29.658852
798	29.675152
799	29.712296
800	29.731402
801	29.736143
802	29.749791
803	29.79906
804	29.839182
805	29.855349
806	29.859947
807	29.892929
808	29.927177
809	29.943023
810	29.968971
811	30.001472
812	30.032623
813	30.061915
814	30.078213
815	30.113146
816	30.161998
817	30.199141
818	30.214853
819	30.244546
820	30.28077
821	30.30566
822	30.339213
823	30.370194
824	30.411064
825	30.475445
826	30.523992
827	30.561297
828	30.60673
829	30.658303
830	30.701868
831	30.746979
832	30.792591
833	30.817578
834	30.873551
835	30.934165
836	31.003503
837	31.056471
838	31.085747
839	31.164305
840	31.236799
841	31.281054
842	31.336746
843	31.383648
844	31.452513
845	31.497833
846	31.519964
847	31.603106
848	31.695349
849	31.79422
850	31.834853
851	31.845648
852	31.894435
853	31.94531
854	32.018832
855	32.08042
856	32.096742
857	32.119247
858	32.252156
859	32.344899
860	32.155973
861	32.047156
862	32.071886
863	32.118957
864	32.16646
865	32.203001
866	32.222482
867	32.254926
868	32.268282
869	32.281613
870	32.304782
871	32.330063
872	32.330005
873	32.339524
874	32.351456
875	32.370716
876	32.419151
877	32.500913
878	32.58274
879	32.63354
880	32.716889
881	32.780712
882	32.826033
883	32.881676
884	32.948332
885	32.990026
886	33.020359
887	33.04818
888	33.059676
889	33.058812
890	33.044734
891	33.014529
892	33.024429
893	33.016807
894	32.997872
895	32.988748
896	32.983273
897	32.995297
898	32.990698
899	32.986488
900	32.988487
901	32.993327
902	32.992823
903	33.006236
904	33.03312
905	33.044343
906	33.036394
907	33.050988
908	33.042076
909	33.076138
910	33.097451
911	33.1156
912	33.136617
913	33.145342
914	33.173203
915	33.209721
916	33.227784
917	33.26326
918	33.289973
919	33.337816
920	33.379086
921	33.406314
922	33.41738
923	33.452053
924	33.499391
925	33.54508
926	33.585843
927	33.600595
928	33.614852
929	33.659038
930	33.717553
931	33.727116
932	33.774576
933	33.808304
934	33.81445
935	33.896586
936	33.947053
937	33.955271
938	33.964058
939	34.02599
940	34.08265
941	34.086195
942	34.126856
943	34.158877
944	34.195964
945	34.228913
946	34.244943
947	34.287232
948	34.348787
949	34.405469
950	34.410658
951	34.438178
952	34.497192
953	34.519014
954	34.553817
955	34.58926
956	34.670543
957	34.681103
958	34.724062
959	34.751772
960	34.783418
961	34.879345
962	34.891191
963	34.913848
964	34.952604
965	34.964932
966	35.019775
967	35.065367
968	35.108847
969	35.169559
970	35.187772
971	35.211969
972	35.291668
973	35.301879
974	35.326704
975	35.402308
976	35.429616
977	35.443678
978	35.51675
979	35.555683
980	35.609954
981	35.64067
982	35.669046
983	35.683142
984	35.713206
985	35.767637
986	35.816103
987	35.852777
988	35.846857
989	35.91991
990	35.951706
991	35.986774
992	36.048177
993	36.072082
994	36.15833
995	36.20432
996	36.23702
997	36.331439
998	36.330122
999	36.33558
1000	36.381017
